Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
2278015788,"Apr 9, 2019, 12:46:16 PM",Morning Run,Run,,1405,5.59,,false,First pair,activities/2424893707.fit.gz
2278016204,"Apr 9, 2019, 1:22:46 PM",Victory Laps,Run,"2x200 off 30s in 30.3, 31.5
4x800 off 90s in 213, 214.5, 212.7, 214
2x200 off 60s in 28.0, 28.4 rest 2 min
3x600 off 90s in 139, 138, 132.6
",1807,8.48,,false,First pair,activities/2424894125.fit.gz
2278016387,"Apr 9, 2019, 1:53:11 PM",Morning Run,Run,,1007,3.15,,false,First pair,activities/2424894292.fit.gz
2278018418,"Apr 9, 2019, 8:22:37 PM",Afternoon Run,Run,,1800,6.76,,false,First pair,
2280580108,"Apr 9, 2019, 9:04:42 PM",Afternoon Run,Run,,1809,6.96,,false,First pair,activities/2427552628.fit.gz
2280580638,"Apr 10, 2019, 1:28:51 PM",Morning Run,Run,,3757,13.32,,false,First pair,activities/2427553199.fit.gz
2280580877,"Apr 10, 2019, 9:13:37 PM",Afternoon Run,Run,,1813,6.93,,false,First pair,activities/2427553453.fit.gz
2281867958,"Apr 11, 2019, 12:50:32 PM",Morning Run,Run,,3682,14.22,,false,First pair,activities/2428880090.fit.gz
2284302759,"Apr 12, 2019, 1:34:51 PM",Keene tempo with CB,Run,"",2137,11.27,,false,First pair,activities/2431378840.fit.gz
2284302967,"Apr 12, 2019, 2:10:47 PM",Morning Run,Run,,932,3.86,,false,First pair,activities/2431379188.fit.gz
2284329249,"Apr 12, 2019, 1:03:00 PM",Morning Run,Run,,1440,5.79,,false,First pair,
2284330103,"Apr 11, 2019, 9:22:00 PM",Evening double with Colin ,Run,"",1802,6.92,,false,First pair,
2286937908,"Apr 12, 2019, 9:59:36 PM",Afternoon Run,Run,,1794,7.09,,false,First pair,activities/2434131414.fit.gz
2286939609,"Apr 13, 2019, 1:06:00 PM",Long Run with Colin,Run,"",6147,25.57,,false,First pair,activities/2434133439.fit.gz
2291844050,"Apr 15, 2019, 1:32:54 PM",Morning Run,Run,,3941,15.28,,false,First pair,activities/2439298928.fit.gz
2295276774,"Apr 16, 2019, 9:25:27 PM",Cole Street trails double,Run,,1800,6.92,,false,First pair,
2295277860,"Apr 16, 2019, 12:49:00 PM",Warm up,Run,,1440,5.79,,false,First pair,
2308129251,"Apr 20, 2019, 2:39:23 AM",Evening Run,Run,,1434,5.83,,false,First pair,activities/2456281716.fit.gz
2308129846,"Apr 21, 2019, 1:46:43 AM",Evening Run,Run,,1436,5.88,,false,First pair,activities/2456282351.fit.gz
2308130199,"Apr 21, 2019, 2:44:16 AM",Evening Run,Run,,1600,6.43,,false,First pair,activities/2456282752.fit.gz
2308131510,"Apr 21, 2019, 3:22:33 PM",Long Run with Aubrey,Run,That was a big climb!,5886,20.23,,false,First pair,activities/2456284101.fit.gz
2308155272,"Apr 15, 2019, 9:30:49 PM",Afternoon Run,Run,,1829,6.90,,false,First pair,activities/2456279216.fit.gz
2308156128,"Apr 16, 2019, 1:23:57 PM",Morning Run,Run,,2134,10.99,,false,First pair,activities/2456279909.fit.gz
2308156268,"Apr 16, 2019, 2:07:52 PM",Morning Run,Run,,1197,4.61,,false,First pair,activities/2456280198.fit.gz
2308156925,"Apr 17, 2019, 11:19:56 AM",Morning Run,Run,,2953,10.40,,false,First pair,activities/2456280769.fit.gz
2308157312,"Apr 17, 2019, 9:04:44 PM",Afternoon Run,Run,,1814,6.63,,false,First pair,activities/2456281159.fit.gz
2310949313,"Apr 18, 2019, 3:30:00 PM",Morning Run with Colin,Run,"",3720,14.48,,false,First pair,
2310952310,"Apr 19, 2019, 2:00:00 AM",Post Flight Shakeout with Aubrey,Run,"",1200,4.82,,false,First pair,
2310954399,"Apr 19, 2019, 6:30:00 PM",5k Pace and cooldown,Run,Paced the 5000 through 3800 in 10.29 feeling really smooth. Easy 10 minute cooldown jog and strides after. ,1200,7.24,,false,First pair,
2313786228,"Apr 23, 2019, 7:20:43 PM",Lunch Run,Run,,4102,16.11,,false,First pair,activities/2462251228.fit.gz
2316267370,"Apr 24, 2019, 5:06:10 PM",Morning Run,Run,,1574,5.81,,false,First pair,activities/2464848834.fit.gz
2316270836,"Apr 24, 2019, 5:35:02 PM",Morning Run,Run,,1520,7.79,,false,First pair,activities/2464852333.fit.gz
2316271331,"Apr 24, 2019, 6:02:19 PM",Lunch Run,Run,,1246,4.84,,false,First pair,activities/2464852843.fit.gz
2323987729,"Apr 25, 2019, 1:28:15 AM",Evening Run,Run,,1821,6.77,,false,First pair,activities/2472921818.fit.gz
2323988106,"Apr 26, 2019, 1:05:25 AM",Evening Run,Run,,3327,12.93,,false,First pair,activities/2472922187.fit.gz
2323988432,"Apr 26, 2019, 4:44:16 PM",Morning Run,Run,,3278,12.92,,false,First pair,activities/2472922549.fit.gz
2323988500,"Apr 26, 2019, 5:44:17 PM",Morning Run,Run,,429,1.76,,false,First pair,activities/2472922629.fit.gz
2323988620,"Apr 26, 2019, 7:04:49 PM",Lunch Run,Run,,968,2.35,,false,First pair,activities/2472922755.fit.gz
2323988810,"Apr 27, 2019, 3:11:34 PM",Morning Run,Run,,1842,6.63,,false,First pair,activities/2472922941.fit.gz
2323988986,"Apr 27, 2019, 9:47:23 PM",Afternoon Run,Run,,1524,5.94,,false,First pair,activities/2472923118.fit.gz
2323989238,"Apr 27, 2019, 10:17:08 PM",Afternoon Run,Run,,1509,7.21,,false,First pair,activities/2472923377.fit.gz
2323989386,"Apr 27, 2019, 10:42:50 PM",Afternoon Run,Run,,1091,4.23,,false,First pair,activities/2472923540.fit.gz
2345348265,"Apr 28, 2019, 6:56:31 PM",Lunch Run,Run,,3379,13.08,,false,First pair,activities/2495252853.fit.gz
2345349003,"Apr 29, 2019, 11:51:03 PM",Afternoon Run,Run,,3397,13.42,,false,First pair,activities/2495253583.fit.gz
2345349160,"May 1, 2019, 11:37:36 PM",Afternoon Run,Run,,1999,6.48,,false,First pair,activities/2495253743.fit.gz
2345349283,"May 3, 2019, 1:55:47 AM",Evening Run,Run,,1478,5.86,,false,First pair,activities/2495253902.fit.gz
2345349676,"May 3, 2019, 3:14:29 AM",Evening Run,Run,,2721,8.46,,false,First pair,activities/2495254135.fit.gz
2345349740,"May 4, 2019, 12:48:07 AM",Afternoon Run,Run,,2599,9.77,,false,First pair,activities/2495254360.fit.gz
2345349857,"May 4, 2019, 7:11:36 PM",Lunch Run,Run,,1459,5.67,,false,First pair,activities/2495254489.fit.gz
2345349984,"May 4, 2019, 8:19:48 PM",Afternoon Run,Run,,1254,4.83,,false,First pair,activities/2495254619.fit.gz
2345454592,"May 6, 2019, 12:24:01 AM",Easy lake loop,Run,,2640,10.46,,false,First pair,
2345455508,"Apr 30, 2019, 3:08:00 PM",Morning Run,Run,,3120,11.91,,false,First pair,
2351709875,"May 7, 2019, 12:13:58 AM",Easy time on the legs,Run,"",4544,18.11,,false,First pair,activities/2501878778.fit.gz
2351720850,"May 7, 2019, 4:15:00 PM",Easy 10 and strides ,Run,,3960,16.09,,false,First pair,
2352106499,"May 8, 2019, 4:41:56 PM",Morning Run,Run,,1478,6.00,,false,First pair,activities/2502287729.fit.gz
2352107041,"May 8, 2019, 5:10:49 PM",Morning Run,Run,,1594,8.09,,false,First pair,activities/2502288395.fit.gz
2352107413,"May 8, 2019, 5:39:27 PM",Morning Run,Run,,1256,4.70,,false,First pair,activities/2502288828.fit.gz
2357528431,"May 9, 2019, 1:13:19 AM",Evening Run,Run,,1929,7.31,,false,First pair,activities/2507892252.fit.gz
2357528665,"May 10, 2019, 12:03:03 AM",Afternoon Run,Run,,3898,14.79,,false,First pair,activities/2507892501.fit.gz
2357528905,"May 10, 2019, 5:22:59 PM",Morning Run,Run,,3765,14.68,,false,First pair,activities/2507892754.fit.gz
2357529029,"May 11, 2019, 12:45:55 AM",Afternoon Run,Run,,2229,8.50,,false,First pair,activities/2507892901.fit.gz
2362772772,"May 12, 2019, 3:34:14 PM","Big miles, bigger smiles",Run,"",5593,24.14,,false,First pair,activities/2513363276.fit.gz
2367394238,"May 14, 2019, 12:39:36 AM",Afternoon Run,Run,,3168,12.62,,false,First pair,activities/2518149049.fit.gz
2381732962,"May 14, 2019, 10:38:30 PM",Afternoon Run,Run,,2553,9.73,,false,First pair,activities/2532974833.fit.gz
2381733076,"May 16, 2019, 1:00:15 AM",Evening Run,Run,,1333,5.03,,false,First pair,activities/2532974967.fit.gz
2381733187,"May 16, 2019, 1:39:31 AM",Evening Run,Run,,655,2.53,,false,First pair,activities/2532975066.fit.gz
2381733287,"May 16, 2019, 7:14:00 PM",Lunch Run,Run,,1044,2.20,,false,First pair,activities/2532975168.fit.gz
2381733442,"May 17, 2019, 2:04:18 AM",Evening Run,Run,,1361,4.92,,false,First pair,activities/2532975319.fit.gz
2381733542,"May 17, 2019, 3:21:21 AM",Evening Run,Run,,2076,3.34,,false,First pair,activities/2532975444.fit.gz
2381733851,"May 17, 2019, 4:03:26 PM",Morning Run,Run,,4178,13.38,,false,First pair,activities/2532975742.fit.gz
2381734301,"May 19, 2019, 12:41:23 AM",Afternoon Run,Run,,5527,20.92,,false,First pair,activities/2532976153.fit.gz
2381734590,"May 19, 2019, 10:32:33 PM",Afternoon Run,Run,,3721,14.56,,false,First pair,activities/2532976474.fit.gz
2386180180,"May 20, 2019, 6:20:47 PM",Lunch Run,Run,,3883,15.40,,false,First pair,activities/2537536994.fit.gz
2386180622,"May 21, 2019, 4:50:48 PM",Morning Run,Run,,1583,5.82,,false,First pair,activities/2537537560.fit.gz
2386180801,"May 21, 2019, 5:28:37 PM",Morning Run,Run,,197,0.79,,false,First pair,activities/2537537779.fit.gz
2386181380,"May 21, 2019, 5:55:08 PM",Morning Run,Run,,1330,6.13,,false,First pair,activities/2537538332.fit.gz
2386181753,"May 21, 2019, 6:25:38 PM",Lunch Run,Run,,1420,4.80,,false,First pair,activities/2537538741.fit.gz
2389636094,"May 22, 2019, 2:16:55 AM",Evening Run,Run,,1934,7.26,,false,First pair,activities/2541081139.fit.gz
2389636410,"May 23, 2019, 12:13:07 AM",Afternoon Run,Run,,3694,14.50,,false,First pair,activities/2541081457.fit.gz
2394574033,"May 23, 2019, 5:08:04 PM",Morning Run,Run,,4463,17.14,,false,First pair,activities/2546164526.fit.gz
2394574177,"May 24, 2019, 12:28:15 AM",Afternoon Run,Run,,1932,7.32,,false,First pair,activities/2546164694.fit.gz
2394574354,"May 24, 2019, 6:05:21 PM",Lunch Run,Run,,1652,6.78,,false,First pair,activities/2546164866.fit.gz
2394574435,"May 24, 2019, 6:41:19 PM",Lunch Run,Run,,576,2.85,,false,First pair,activities/2546164971.fit.gz
2394574608,"May 24, 2019, 6:51:27 PM",Lunch Run,Run,,2474,8.52,,false,First pair,activities/2546165141.fit.gz
2396976634,"May 25, 2019, 6:04:53 PM",lil quick ,Run,Oops. Got a bit lost in my thoughts and didn’t pay attention to my watch. Running in the rain was actually really pleasant today,6456,28.69,,false,First pair,activities/2548655583.fit.gz
2409691797,"May 28, 2019, 5:42:16 PM",Morning Run,Run,,1238,5.56,,false,First pair,activities/2561834342.fit.gz
2409692124,"May 28, 2019, 6:05:27 PM",Lunch Run,Run,,1226,4.36,,false,First pair,activities/2561834700.fit.gz
2409693001,"May 30, 2019, 12:42:47 AM",Afternoon Run,Run,,3855,14.86,,false,First pair,activities/2561835601.fit.gz
2409693805,"May 30, 2019, 4:28:07 PM",Morning Run,Run,,3677,14.69,,false,First pair,activities/2561836415.fit.gz
2409697047,"May 28, 2019, 1:44:19 AM",Evening Run,Run,,3716,14.73,,false,First pair,activities/2561833426.fit.gz
2409697223,"May 28, 2019, 5:08:03 PM",Morning Run,Run,,1563,5.71,,false,First pair,activities/2561833839.fit.gz
2412585344,"May 31, 2019, 12:46:28 AM",Afternoon Run,Run,,1972,7.38,,false,First pair,activities/2564827390.fit.gz
2412585675,"May 31, 2019, 7:01:15 PM",Lunch Run,Run,,1487,5.81,,false,First pair,activities/2564827786.fit.gz
2412586295,"May 31, 2019, 7:29:58 PM",Lunch Run,Run,,1887,9.43,,false,First pair,activities/2564828380.fit.gz
2412586487,"May 31, 2019, 8:01:49 PM",Afternoon Run,Run,,1407,5.25,,false,First pair,activities/2564828565.fit.gz
2415775416,"Jun 1, 2019, 1:45:17 AM",Evening Run,Run,,1408,5.23,,false,First pair,activities/2568139485.fit.gz
2415776040,"Jun 1, 2019, 8:36:38 PM",Easy 90,Run,"",5754,23.25,,false,First pair,activities/2568140109.fit.gz
2426570569,"Jun 3, 2019, 9:04:02 PM",Afternoon Run,Run,,4036,16.12,,false,First pair,activities/2579305946.fit.gz
2426570894,"Jun 3, 2019, 12:56:49 AM",Afternoon Run,Run,,1764,6.40,,false,First pair,activities/2579305025.fit.gz
2426570952,"Jun 4, 2019, 5:17:58 PM",Morning Run,Run,,1397,5.19,,false,First pair,activities/2579306422.fit.gz
2426571428,"Jun 4, 2019, 5:56:15 PM",Morning Run,Run,,1136,5.46,,false,First pair,activities/2579306866.fit.gz
2426571750,"Jun 4, 2019, 6:15:56 PM",Lunch Run,Run,,1408,2.73,,false,First pair,activities/2579307210.fit.gz
2426572698,"Jun 5, 2019, 4:46:53 PM",Morning Run,Run,,5212,15.45,,false,First pair,activities/2579308080.fit.gz
2429226681,"Jun 6, 2019, 6:24:40 PM",Lunch Run,Run,,3734,14.77,,false,First pair,activities/2582045264.fit.gz
2433957377,"Jun 7, 2019, 5:37:22 PM",Morning Run,Run,,2532,10.05,,false,First pair,activities/2586935631.fit.gz
2433959249,"Jun 8, 2019, 4:10:14 PM",Morning Run,Run,,1861,6.91,,false,First pair,activities/2586937825.fit.gz
2456387282,"Jun 10, 2019, 12:22:09 AM",Afternoon Run,Run,,1467,5.52,,false,First pair,activities/2610175710.fit.gz
2456387360,"Jun 10, 2019, 1:36:46 AM",Evening Run,Run,,1206,4.90,,false,First pair,activities/2610175836.fit.gz
2456387534,"Jun 13, 2019, 5:08:05 PM",Morning Run,Run,,3352,11.86,,false,First pair,activities/2610176003.fit.gz
2456387807,"Jun 14, 2019, 8:40:44 PM",Afternoon Run,Run,,3792,14.75,,false,First pair,activities/2610176270.fit.gz
2456388209,"Jun 15, 2019, 6:04:16 PM",Lunch Run,Run,,6254,21.81,,false,First pair,activities/2610176672.fit.gz
2456388459,"Jun 16, 2019, 10:42:44 PM",Afternoon Run,Run,,3916,14.68,,false,First pair,activities/2610176943.fit.gz
2458494523,"Jun 17, 2019, 4:56:22 PM",Morning Run,Run,,3608,14.67,,false,First pair,activities/2612355745.fit.gz
2459097796,"Jun 18, 2019, 1:52:33 AM",Evening Run,Run,,1852,6.80,,false,First pair,activities/2612973311.fit.gz
2471775612,"Jun 21, 2019, 1:45:11 PM",Morning Run,Run,,1623,5.30,,false,First pair,activities/2626077838.fit.gz
2471776441,"Jun 21, 2019, 2:19:11 PM",Morning Run,Run,,2286,11.22,,false,First pair,activities/2626078705.fit.gz
2471776630,"Jun 21, 2019, 2:58:08 PM",Morning Run,Run,,807,2.75,,false,First pair,activities/2626078935.fit.gz
2471777841,"Jun 22, 2019, 4:14:19 PM",Morning Run,Run,,5729,22.64,,false,First pair,activities/2626080100.fit.gz
2471778886,"Jun 18, 2019, 4:16:57 PM",Morning Run,Run,,1543,5.71,,false,First pair,activities/2626074817.fit.gz
2471779196,"Jun 18, 2019, 4:51:22 PM",Morning Run,Run,,1193,6.34,,false,First pair,activities/2626075264.fit.gz
2471779560,"Jun 18, 2019, 5:13:52 PM",Morning Run,Run,,602,3.38,,false,First pair,activities/2626075632.fit.gz
2471779870,"Jun 18, 2019, 5:51:38 PM",Morning Run,Run,,1656,4.27,,false,First pair,activities/2626075942.fit.gz
2471780584,"Jun 19, 2019, 11:17:26 PM",Afternoon Run,Run,,3872,14.73,,false,First pair,activities/2626076718.fit.gz
2471781204,"Jun 20, 2019, 3:58:49 PM",Morning Run,Run,,3729,14.62,,false,First pair,activities/2626077452.fit.gz
2480156077,"Jun 23, 2019, 10:37:11 PM",Afternoon Run,Run,,1592,4.84,,false,First pair,activities/2634773220.fit.gz
2480157515,"Jun 24, 2019, 4:53:12 PM",Morning Run,Run,,5666,16.68,,false,First pair,activities/2634774619.fit.gz
2480158080,"Jun 25, 2019, 1:15:34 AM",Evening Run,Run,,1825,7.03,,false,First pair,activities/2634775200.fit.gz
2480158553,"Jun 25, 2019, 4:48:48 PM",Morning Run,Run,,1484,5.70,,false,First pair,activities/2634775679.fit.gz
2480159139,"Jun 25, 2019, 5:33:42 PM",Morning Run,Run,,1382,5.09,,false,First pair,activities/2634776257.fit.gz
2480159394,"Jun 25, 2019, 6:01:33 PM",Lunch Run,Run,,579,2.10,,false,First pair,activities/2634776534.fit.gz
2485407820,"Jun 26, 2019, 9:50:57 PM",Afternoon Run,Run,,3883,14.83,,false,First pair,activities/2640158545.fit.gz
2485408642,"Jun 27, 2019, 5:22:46 PM",Morning Run,Run,,3717,14.50,,false,First pair,activities/2640159359.fit.gz
2488466446,"Jun 28, 2019, 2:10:02 AM",Evening Run,Run,,2091,7.54,,false,First pair,activities/2643302259.fit.gz
2488466525,"Jun 28, 2019, 4:32:52 PM",Morning Run,Run,,698,2.59,,false,First pair,activities/2643302348.fit.gz
2488466693,"Jun 28, 2019, 5:11:46 PM",Morning Run,Run,,1534,6.03,,false,First pair,activities/2643302516.fit.gz
2488466842,"Jun 28, 2019, 5:46:30 PM",Morning Run,Run,,878,4.04,,false,First pair,activities/2643302667.fit.gz
2488467007,"Jun 28, 2019, 6:01:36 PM",Lunch Run,Run,,1449,4.85,,false,First pair,activities/2643302825.fit.gz
2488501151,"Jun 23, 2019, 6:47:00 PM",Easy sunday,Run,,2100,8.04,,false,First pair,
2488502897,"Jun 25, 2019, 12:50:20 AM",Double,Run,"",1800,6.92,,false,First pair,
2488505695,"Jun 26, 2019, 12:53:00 AM",Afternoon Run,Run,,1800,6.92,,false,First pair,
2490770539,"Jun 29, 2019, 5:41:30 PM",Morning Run,Run,,6120,25.03,,false,First pair,activities/2645689668.fit.gz
2513592076,"Jul 5, 2019, 4:00:00 PM",Warm Up,Run,"",1440,5.87,,false,First pair,
2529762770,"Jul 1, 2019, 4:49:42 PM",Morning Run,Run,,5568,15.08,,false,First pair,activities/2685770445.fit.gz
2529762889,"Jul 2, 2019, 4:42:42 PM",Morning Run,Run,,1634,6.50,,false,First pair,activities/2685770623.fit.gz
2529763118,"Jul 2, 2019, 5:18:51 PM",Morning Run,Run,,1734,7.86,,false,First pair,activities/2685770858.fit.gz
2529763205,"Jul 2, 2019, 5:50:05 PM",Morning Run,Run,,797,2.97,,false,First pair,activities/2685770952.fit.gz
2529763415,"Jul 3, 2019, 7:36:31 PM",Lunch Run,Run,,3211,11.81,,false,First pair,activities/2685771177.fit.gz
2529763641,"Jul 5, 2019, 8:23:14 PM",Afternoon Run,Run,,1426,5.14,,false,First pair,activities/2685771382.fit.gz
2529763722,"Jul 5, 2019, 8:47:31 PM",Afternoon Run,Run,,906,3.45,,false,First pair,activities/2685771502.fit.gz
2529764091,"Jul 6, 2019, 9:12:13 PM",Afternoon Run,Run,,3100,11.70,,false,First pair,activities/2685771844.fit.gz
2529764202,"Jul 8, 2019, 10:01:53 PM",Afternoon Run,Run,,1565,5.36,,false,First pair,activities/2685772046.fit.gz
2529764301,"Jul 10, 2019, 2:16:02 AM",Evening Run,Run,,1326,4.78,,false,First pair,activities/2685772187.fit.gz
2529764538,"Jul 10, 2019, 3:38:23 AM",Evening Run,Run,,3264,7.24,,false,First pair,activities/2685772396.fit.gz
2529764852,"Jul 12, 2019, 5:04:25 PM",Morning Run,Run,,4066,14.93,,false,First pair,activities/2685772698.fit.gz
2529765214,"Jul 13, 2019, 9:46:04 PM",Afternoon Run,Run,,4532,18.08,,false,First pair,activities/2685773058.fit.gz
2635605048,"Jul 14, 2019, 3:42:29 PM",Morning Run,Run,,3108,12.31,,false,First pair,activities/2795770672.fit.gz
2635605411,"Jul 15, 2019, 5:10:27 PM",Morning Run,Run,,1557,5.91,,false,First pair,activities/2795771147.fit.gz
2635605764,"Jul 15, 2019, 5:41:58 PM",Morning Run,Run,,907,3.94,,false,First pair,activities/2795771480.fit.gz
2635606069,"Jul 15, 2019, 6:00:13 PM",Lunch Run,Run,,1349,3.99,,false,First pair,activities/2795771804.fit.gz
2635606713,"Jul 16, 2019, 5:25:31 PM",Morning Run,Run,,3421,13.25,,false,First pair,activities/2795772460.fit.gz
2635606841,"Jul 20, 2019, 12:43:53 AM",Afternoon Run,Run,,1362,4.99,,false,First pair,activities/2795772655.fit.gz
2635608039,"Jul 21, 2019, 3:35:08 PM",Morning Run,Run,,4985,19.82,,false,First pair,activities/2795773628.fit.gz
2635609923,"Jul 23, 2019, 3:30:19 PM",Morning Run,Run,,3751,14.87,,false,First pair,activities/2795774418.fit.gz
2635610077,"Jul 24, 2019, 6:26:01 PM",Lunch Run,Run,,1494,5.83,,false,First pair,activities/2795774797.fit.gz
2635610606,"Jul 24, 2019, 6:53:12 PM",Lunch Run,Run,,1829,9.03,,false,First pair,activities/2795775437.fit.gz
2635611297,"Jul 25, 2019, 7:09:07 PM",Afternoon Run,Run,,2705,9.77,,false,First pair,activities/2795776061.fit.gz
2635611652,"Jul 28, 2019, 12:10:18 PM",Morning Run,Run,,1801,6.54,,false,First pair,activities/2795776435.fit.gz
2635612474,"Jul 29, 2019, 1:28:48 PM",Morning Run,Run,,3719,14.00,,false,First pair,activities/2795777229.fit.gz
2635612675,"Jul 29, 2019, 9:22:10 PM",Afternoon Run,Run,,1229,4.41,,false,First pair,activities/2795777506.fit.gz
2635612968,"Jul 30, 2019, 12:40:22 PM",Morning Run,Run,,1476,5.87,,false,First pair,activities/2795777866.fit.gz
2635613500,"Jul 30, 2019, 1:17:14 PM",Morning Run,Run,,1239,5.78,,false,First pair,activities/2795778284.fit.gz
2635613818,"Aug 20, 2019, 3:00:17 PM",Morning Run,Run,"",2610,9.85,,false,Black Pair,activities/2795779926.fit.gz
2635614455,"Jul 30, 2019, 1:42:44 PM",Morning Run,Run,,441,1.45,,false,First pair,activities/2795778502.fit.gz
2635615223,"Aug 16, 2019, 9:00:43 PM",Afternoon Run,Run,"",1944,7.28,,false,Black Pair,activities/2795779012.fit.gz
2635615805,"Aug 17, 2019, 11:41:46 PM",It’s been a while,Run,First run back after a much needed break. Running feels so awkward right now..,1819,6.64,,false,Black Pair,activities/2795779399.fit.gz
2679503453,"Aug 22, 2019, 4:26:11 PM",Morning Run,Run,"",2512,9.75,,false,Black Pair,activities/2841449841.fit.gz
2679503985,"Aug 26, 2019, 5:06:40 PM",Morning Run,Run,"",2570,9.87,,false,Black Pair,activities/2841450340.fit.gz
2679504880,"Aug 27, 2019, 3:55:29 PM",Morning Run,Run,"",3623,13.76,,false,Black Pair,activities/2841451197.fit.gz
2679505442,"Aug 28, 2019, 4:09:37 PM",Morning Run,Run,"",2581,9.78,,false,Black Pair,activities/2841451765.fit.gz
2679506146,"Aug 29, 2019, 3:25:01 PM",Morning Run,Run,"",3943,14.65,,false,Black Pair,activities/2841452514.fit.gz
2679506971,"Sep 1, 2019, 8:27:42 PM",Afternoon Run,Run,"",3580,13.01,,false,Black Pair,activities/2841453237.fit.gz
2679507867,"Sep 3, 2019, 3:58:40 PM",Morning Run,Run,"",4043,15.22,,false,Black Pair,activities/2841454152.fit.gz
2680016327,"Sep 4, 2019, 5:29:52 PM",Morning Run,Run,"",3968,13.32,,false,Black Pair,activities/2841969508.fit.gz
2702243388,"Sep 5, 2019, 3:41:07 PM",Morning Run,Run,,2544,9.74,,false,Black Pair,activities/2865021437.fit.gz
2702244026,"Sep 6, 2019, 5:32:06 PM",Morning Run,Run,,3623,12.14,,false,Black Pair,activities/2865022042.fit.gz
2702244836,"Sep 9, 2019, 4:45:12 PM",Morning Run,Run,"",3831,14.63,,false,Black Pair,activities/2865022724.fit.gz
2702245523,"Sep 10, 2019, 4:43:59 PM",Progression Tempo,Run,Easing back in. First time sub 6 in a while. Onwards!,4033,16.28,,false,Black Pair,activities/2865023615.fit.gz
2717273170,"Sep 16, 2019, 4:04:16 PM",Morning Run,Run,,3972,14.85,,false,Black Pair,activities/2880629596.fit.gz
2717274455,"Sep 17, 2019, 4:33:28 PM",25 minute progression mid-run,Run,"",4079,15.49,,false,Black Pair,activities/2880630907.fit.gz
2717305279,"Sep 12, 2019, 4:15:47 PM",Morning Run,Run,,3809,14.75,,false,Black Pair,activities/2880626179.fit.gz
2717306644,"Sep 14, 2019, 4:04:11 PM",First long run ,Run,"",5046,19.33,,false,Black Pair,activities/2880628098.fit.gz
2725827395,"Sep 20, 2019, 4:52:15 PM",Morning Run,Run,,3660,13.81,,false,Black Pair,activities/2889461014.fit.gz
2731828202,"Sep 22, 2019, 4:23:46 PM",Basic long run,Run,"",5754,21.89,,false,Black Pair,activities/2895731055.fit.gz
2736671345,"Sep 24, 2019, 4:35:45 PM",Morning Run,Run,,3946,14.80,,false,Black Pair,activities/2900751892.fit.gz
2752191370,"Sep 27, 2019, 5:03:55 PM",Morning Run,Run,,3838,14.65,,false,Black Pair,activities/2916894425.fit.gz
2752192583,"Sep 28, 2019, 11:53:34 PM",Afternoon Run,Run,,5593,20.89,,false,Black Pair,activities/2916895420.fit.gz
2752192962,"Sep 30, 2019, 1:24:17 PM",Morning Run,Run,,3786,13.97,,false,Black Pair,activities/2916896069.fit.gz
2754821996,"Oct 1, 2019, 1:27:46 PM",Morning Run,Run,,1491,5.61,,false,Black Pair,activities/2919656954.fit.gz
2754822677,"Oct 1, 2019, 2:02:06 PM",KEENE,Run,Very straightforward tempo work. Starting point. Building. ,1660,8.05,,false,Black Pair,activities/2919657607.fit.gz
2754822848,"Oct 1, 2019, 2:30:05 PM",Morning Run,Run,,444,1.78,,false,Black Pair,activities/2919657852.fit.gz
2764909177,"Oct 2, 2019, 1:26:00 PM",Morning Run,Run,,3566,13.73,,false,Black Pair,activities/2930120942.fit.gz
2764909621,"Oct 3, 2019, 9:10:24 PM",Afternoon Run,Run,,1821,6.92,,false,Black Pair,activities/2930121460.fit.gz
2764910626,"Oct 4, 2019, 1:32:12 PM",Morning Run,Run,,3904,14.66,,false,Black Pair,activities/2930122378.fit.gz
2764912687,"Oct 5, 2019, 12:40:17 PM",Shepherdstown,Run,"",5961,24.15,,false,Black Pair,activities/2930124537.fit.gz
2772788914,"Oct 7, 2019, 1:34:58 PM",Morning Run,Run,,3700,13.71,,false,Black Pair,activities/2938366156.fit.gz
2772789779,"Oct 8, 2019, 1:20:58 PM",Morning Run,Run,,4525,16.21,,false,Black Pair,activities/2938366981.fit.gz
2773795464,"Oct 8, 2019, 9:37:25 PM",Afternoon Run,Run,,1286,4.10,,false,Black Pair,activities/2939387394.fit.gz
2783059958,"Oct 9, 2019, 2:04:37 PM",Morning Run,Run,,3149,8.59,,false,Black Pair,activities/2949117537.fit.gz
2783061639,"Oct 10, 2019, 1:25:43 PM",Morning Run,Run,,3907,14.29,,false,Black Pair,activities/2949119001.fit.gz
2783063055,"Oct 11, 2019, 1:25:11 PM",Morning Run,Run,,3790,14.36,,false,Black Pair,activities/2949120734.fit.gz
2783063678,"Oct 11, 2019, 9:42:53 PM",Afternoon Run,Run,,1806,6.41,,false,Black Pair,activities/2949121348.fit.gz
2783065382,"Oct 12, 2019, 1:12:45 PM",RBTC Long Run,Run,"Great run with the group. Nice and easy out, picked it up on the way back. Fall training in full swing 👌",6117,25.77,,false,Black Pair,activities/2949123044.fit.gz
2790983489,"Oct 13, 2019, 12:40:03 PM",Morning Run,Run,,1935,7.04,,false,Black Pair,activities/2957588604.fit.gz
